trans-eff,die-off,shedding,infectivity,A(contact),P_T(min),P_T(avg),P_T(max),N_T(min),N_T(avg),N_T(max),Recover_cnt(avg),P_T/(P_T+N_T)
1.0,0.1353352832366127,7.3890560989306495,0.04978706836786395,735.7588823428847,3.3,3.750000000000001,4.4,282.6,283.35,283.8,28.2,0.013061650992685478
1.0,0.1353352832366127,7.3890560989306495,0.018315638888734186,735.7588823428847,0.0,0.17,0.5,286.5,286.83000000000004,287.0,13.74,0.0005923344947735191
1.0,0.1353352832366127,0.36787944117144233,1.0,735.7588823428847,3.3,3.75,4.2,282.8,283.4,283.9,27.860000000000003,0.01305937663242208
1.0,0.1353352832366127,0.36787944117144233,0.36787944117144233,735.7588823428847,0.0,0.2,0.5,286.5,286.8,287.0,13.9,0.0006968641114982578
1.0,0.1353352832366127,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,7.830000000000001,3.484320557491289e-05
1.0,0.1353352832366127,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.530000000000001,0.0
1.0,0.1353352832366127,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.200000000000001,0.0
1.0,0.1353352832366127,0.1353352832366127,1.0,735.7588823428847,0.0,0.11000000000000001,0.3,286.8,286.9,287.0,13.309999999999999,0.0003832619072506185
1.0,0.1353352832366127,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,8.1,3.484320557491289e-05
1.0,0.1353352832366127,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.01,0.1,287.0,287.0,287.0,6.590000000000001,3.484199156823804e-05
1.0,0.1353352832366127,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.2299999999999995,0.0
1.0,0.1353352832366127,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.0600000000000005,0.0
1.0,0.04978706836786395,1.0,1.0,735.7588823428847,6.4,7.610000000000001,9.6,278.8,280.47,281.6,4.890000000000001,0.026416273257428492
1.0,0.04978706836786395,1.0,0.36787944117144233,735.7588823428847,5.5,5.83,6.2,281.1,281.37,282.3,21.889999999999997,0.020299442896935933
1.0,0.04978706836786395,1.0,0.1353352832366127,735.7588823428847,0.7,1.35,2.0,285.0,285.83000000000004,286.3,24.669999999999998,0.004700884462706316
1.0,0.04978706836786395,1.0,0.04978706836786395,735.7588823428847,0.0,0.06000000000000001,0.2,286.8,286.94,287.0,10.35,0.0002090592334494774
1.0,0.04978706836786395,1.0,0.018315638888734186,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,7.18,3.484320557491289e-05
1.0,0.04978706836786395,2.718281828459045,1.0,735.7588823428847,8.4,10.09,12.8,277.7,279.34,280.2,0.6900000000000001,0.03486162457243548
1.0,0.04978706836786395,2.718281828459045,0.36787944117144233,735.7588823428847,7.3,8.41,9.9,278.2,279.8,282.0,5.71,0.02918011172409007
1.0,0.04978706836786395,2.718281828459045,0.1353352832366127,735.7588823428847,5.4,6.02,6.8,280.8,281.2300000000001,281.6,22.46,0.020957354221061788
1.0,0.04978706836786395,2.718281828459045,0.04978706836786395,735.7588823428847,0.8,1.3299999999999998,1.7,285.3,285.67999999999995,286.2,23.57,0.00463398487857566
1.0,0.04978706836786395,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.11000000000000001,0.3,286.8,286.90000000000003,287.0,10.680000000000001,0.0003832619072506184
1.0,0.04978706836786395,7.3890560989306495,1.0,735.7588823428847,11.4,13.579999999999998,15.1,276.4,277.40999999999997,278.6,0.0,0.04666827038729853
1.0,0.04978706836786395,7.3890560989306495,0.36787944117144233,735.7588823428847,7.8,10.150000000000002,12.0,278.4,279.50000000000006,280.9,0.59,0.03504229242188849
1.0,0.04978706836786395,7.3890560989306495,0.1353352832366127,735.7588823428847,6.4,8.000000000000002,10.8,279.4,280.30000000000007,281.5,4.930000000000001,0.027748872702046477
1.0,0.04978706836786395,7.3890560989306495,0.04978706836786395,735.7588823428847,5.7,6.1,6.9,280.5,281.28000000000003,281.9,22.73,0.021226250956921145
1.0,0.04978706836786395,7.3890560989306495,0.018315638888734186,735.7588823428847,0.9,1.22,1.7,285.3,285.8,286.1,24.830000000000002,0.004250574872831161
1.0,0.04978706836786395,0.36787944117144233,1.0,735.7588823428847,5.6,6.050000000000001,6.5,281.0,281.40000000000003,282.1,23.25,0.021047138632805704
1.0,0.04978706836786395,0.36787944117144233,0.36787944117144233,735.7588823428847,0.7,1.3299999999999998,2.0,285.0,285.71000000000004,286.3,22.979999999999997,0.0046335005574136
1.0,0.04978706836786395,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.16000000000000003,0.4,286.6,286.85,287.0,9.8,0.0005574718650918087
1.0,0.04978706836786395,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,7.210000000000001,3.484320557491289e-05
1.0,0.04978706836786395,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.39,0.0
1.0,0.04978706836786395,0.1353352832366127,1.0,735.7588823428847,0.7,1.2500000000000002,2.0,285.0,285.9,286.3,23.759999999999998,0.0043531255441406945
1.0,0.04978706836786395,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.06999999999999999,0.3,286.7,286.93999999999994,287.0,10.31,0.0002438939409776663
1.0,0.04978706836786395,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.02,0.2,286.8,286.98,287.0,7.2,6.968641114982578e-05
1.0,0.04978706836786395,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.02,0.1,286.9,286.98,287.0,6.35,6.968641114982578e-05
1.0,0.04978706836786395,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.209999999999999,0.0
1.0,0.018315638888734186,1.0,1.0,735.7588823428847,6.8,8.360000000000001,10.1,278.9,279.87,281.0,5.08,0.029004614370468033
1.0,0.018315638888734186,1.0,0.36787944117144233,735.7588823428847,6.3,6.890000000000001,8.1,279.9,280.55000000000007,281.1,20.41,0.02397021987197328
1.0,0.018315638888734186,1.0,0.1353352832366127,735.7588823428847,1.8,2.4300000000000006,3.1,283.9,284.6,285.2,28.28,0.008466014005504653
1.0,0.018315638888734186,1.0,0.04978706836786395,735.7588823428847,0.0,0.21000000000000002,0.5,286.5,286.79,287.0,12.74,0.0007317073170731708
1.0,0.018315638888734186,1.0,0.018315638888734186,735.7588823428847,0.0,0.04,0.1,286.9,286.96,287.0,7.92,0.00013937282229965157
1.0,0.018315638888734186,2.718281828459045,1.0,735.7588823428847,9.6,11.010000000000002,12.9,276.7,278.74,280.3,0.74,0.037998274374460746
1.0,0.018315638888734186,2.718281828459045,0.36787944117144233,735.7588823428847,6.5,9.21,11.0,278.5,279.65999999999997,281.9,5.61,0.03188285387890748
1.0,0.018315638888734186,2.718281828459045,0.1353352832366127,735.7588823428847,6.1,6.779999999999999,7.3,280.2,280.94,281.8,18.9,0.023564576671764214
1.0,0.018315638888734186,2.718281828459045,0.04978706836786395,735.7588823428847,1.6,2.3,3.0,284.1,284.72999999999996,285.4,28.420000000000005,0.008013099675992057
1.0,0.018315638888734186,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.19,0.4,286.6,286.82000000000005,287.0,11.83,0.0006619978397965227
1.0,0.018315638888734186,7.3890560989306495,1.0,735.7588823428847,11.8,15.25,18.3,273.5,276.96,279.5,0.01,0.05218849457581876
1.0,0.018315638888734186,7.3890560989306495,0.36787944117144233,735.7588823428847,6.9,10.57,12.8,277.7,279.2,280.6,0.76,0.036477206059978604
1.0,0.018315638888734186,7.3890560989306495,0.1353352832366127,735.7588823428847,7.0,8.8,11.3,278.4,279.98999999999995,281.0,5.089999999999999,0.030471969251012854
1.0,0.018315638888734186,7.3890560989306495,0.04978706836786395,735.7588823428847,6.1,6.43,7.6,280.5,280.82000000000005,281.1,19.800000000000004,0.022384682332463005
1.0,0.018315638888734186,7.3890560989306495,0.018315638888734186,735.7588823428847,1.9,2.24,2.8,284.3,284.92,285.2,29.359999999999996,0.00780052932163254
1.0,0.018315638888734186,0.36787944117144233,1.0,735.7588823428847,6.0,6.85,7.8,280.5,280.96000000000004,282.2,20.1,0.02380042389076126
1.0,0.018315638888734186,0.36787944117144233,0.36787944117144233,735.7588823428847,1.9,2.3600000000000003,2.7,284.4,284.75,285.1,28.05,0.008219846052035806
1.0,0.018315638888734186,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.15,0.3,286.7,286.85,287.0,11.969999999999999,0.0005226480836236934
1.0,0.018315638888734186,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.04,0.2,286.8,286.96000000000004,287.0,7.869999999999999,0.00013937282229965154
1.0,0.018315638888734186,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.609999999999999,0.0
1.0,0.018315638888734186,0.1353352832366127,1.0,735.7588823428847,1.7,2.3200000000000003,2.7,284.4,284.73999999999995,285.3,29.589999999999996,0.008081934090434058
1.0,0.018315638888734186,0.1353352832366127,0.36787944117144233,735.7588823428847,0.1,0.20000000000000004,0.4,286.6,286.80000000000007,286.9,12.4,0.0006968641114982578
1.0,0.018315638888734186,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.030000000000000006,0.1,286.9,286.98,287.0,8.05,0.00010452597470471415
1.0,0.018315638888734186,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.540000000000001,0.0
1.0,0.018315638888734186,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.23,0.0
0.36787944117144233,0.36787944117144233,1.0,1.0,735.7588823428847,4.2,4.76,5.5,281.5,282.34000000000003,282.8,15.66,0.016579588993382095
0.36787944117144233,0.36787944117144233,1.0,0.36787944117144233,735.7588823428847,0.0,0.09,0.2,286.8,286.90999999999997,287.0,12.820000000000002,0.0003135888501742161
0.36787944117144233,0.36787944117144233,1.0,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,7.619999999999999,0.0
0.36787944117144233,0.36787944117144233,1.0,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.5699999999999985,0.0
0.36787944117144233,0.36787944117144233,1.0,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.17,0.0
0.36787944117144233,0.36787944117144233,2.718281828459045,1.0,735.7588823428847,6.0,6.279999999999999,6.5,280.7,280.91999999999996,281.8,0.72,0.02186629526462396
0.36787944117144233,0.36787944117144233,2.718281828459045,0.36787944117144233,735.7588823428847,4.2,4.55,5.1,281.9,282.69999999999993,283.5,15.41,0.015839860748476937
0.36787944117144233,0.36787944117144233,2.718281828459045,0.1353352832366127,735.7588823428847,0.0,0.07,0.2,286.8,286.92999999999995,287.0,13.309999999999999,0.00024390243902439033
0.36787944117144233,0.36787944117144233,2.718281828459045,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,7.4,0.0
0.36787944117144233,0.36787944117144233,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.57,0.0
0.36787944117144233,0.36787944117144233,7.3890560989306495,1.0,735.7588823428847,6.2,6.88,7.8,280.0,280.54,281.0,0.0,0.023937095539628417
0.36787944117144233,0.36787944117144233,7.3890560989306495,0.36787944117144233,735.7588823428847,5.9,6.279999999999999,6.8,280.6,280.96999999999997,282.0,0.6199999999999999,0.021862489120974764
0.36787944117144233,0.36787944117144233,7.3890560989306495,0.1353352832366127,735.7588823428847,4.0,4.470000000000001,5.0,282.0,282.64,283.0,15.780000000000001,0.01556894570025426
0.36787944117144233,0.36787944117144233,7.3890560989306495,0.04978706836786395,735.7588823428847,0.0,0.08,0.2,286.8,286.93,287.0,13.219999999999999,0.00027873593254590433
0.36787944117144233,0.36787944117144233,7.3890560989306495,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,7.720000000000001,0.0
0.36787944117144233,0.36787944117144233,0.36787944117144233,1.0,735.7588823428847,0.0,0.06,0.2,286.8,286.94,287.0,13.930000000000001,0.00020905923344947735
0.36787944117144233,0.36787944117144233,0.36787944117144233,0.36787944117144233,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,7.880000000000001,0.0
0.36787944117144233,0.36787944117144233,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.390000000000001,0.0
0.36787944117144233,0.36787944117144233,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.250000000000001,0.0
0.36787944117144233,0.36787944117144233,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.05,0.0
0.36787944117144233,0.36787944117144233,0.1353352832366127,1.0,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,7.62,0.0
0.36787944117144233,0.36787944117144233,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.459999999999999,0.0
0.36787944117144233,0.36787944117144233,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.209999999999999,0.0
0.36787944117144233,0.36787944117144233,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.040000000000001,0.0
0.36787944117144233,0.36787944117144233,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.0200000000000005,0.0
0.36787944117144233,0.1353352832366127,1.0,1.0,735.7588823428847,5.8,6.470000000000001,7.4,280.3,281.1,281.9,5.280000000000001,0.022498869840386685
0.36787944117144233,0.1353352832366127,1.0,0.36787944117144233,735.7588823428847,3.7,4.29,4.9,282.2,282.71999999999997,283.3,26.339999999999996,0.01494721438277412
0.36787944117144233,0.1353352832366127,1.0,0.1353352832366127,735.7588823428847,0.1,0.29,0.5,286.6,286.73,286.9,16.07,0.0010103825517385546
0.36787944117144233,0.1353352832366127,1.0,0.04978706836786395,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,7.959999999999999,3.484320557491289e-05
0.36787944117144233,0.1353352832366127,1.0,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.719999999999999,0.0
0.36787944117144233,0.1353352832366127,2.718281828459045,1.0,735.7588823428847,6.4,7.610000000000001,8.9,279.3,280.24000000000007,282.0,0.5900000000000001,0.026437380580163275
0.36787944117144233,0.1353352832366127,2.718281828459045,0.36787944117144233,735.7588823428847,6.0,6.45,7.0,280.2,280.80999999999995,281.9,5.41,0.02245352642205668
0.36787944117144233,0.1353352832366127,2.718281828459045,0.1353352832366127,735.7588823428847,3.8,4.540000000000001,4.9,282.2,282.58000000000004,283.2,26.2,0.015812203956533852
0.36787944117144233,0.1353352832366127,2.718281828459045,0.04978706836786395,735.7588823428847,0.1,0.32,0.5,286.5,286.68,286.9,15.77,0.0011149825783972125
0.36787944117144233,0.1353352832366127,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,8.350000000000001,3.484320557491289e-05
0.36787944117144233,0.1353352832366127,7.3890560989306495,1.0,735.7588823428847,6.3,8.07,10.9,277.1,279.96,280.9,0.01,0.028017914800541614
0.36787944117144233,0.1353352832366127,7.3890560989306495,0.36787944117144233,735.7588823428847,6.5,7.15,9.1,279.7,280.45000000000005,281.0,0.5700000000000001,0.024860917941585535
0.36787944117144233,0.1353352832366127,7.3890560989306495,0.1353352832366127,735.7588823428847,6.0,6.43,7.5,279.9,280.87,281.8,5.07,0.0223807866341803
0.36787944117144233,0.1353352832366127,7.3890560989306495,0.04978706836786395,735.7588823428847,4.0,4.57,5.3,281.7,282.53000000000003,283.8,27.040000000000003,0.015917798676419365
0.36787944117144233,0.1353352832366127,7.3890560989306495,0.018315638888734186,735.7588823428847,0.1,0.2800000000000001,0.5,286.5,286.74000000000007,286.9,16.47,0.0009755417740923979
0.36787944117144233,0.1353352832366127,0.36787944117144233,1.0,735.7588823428847,3.9,4.37,4.8,282.3,282.74,283.2,26.939999999999998,0.015220647138727316
0.36787944117144233,0.1353352832366127,0.36787944117144233,0.36787944117144233,735.7588823428847,0.2,0.41000000000000003,1.0,286.1,286.6,286.8,16.360000000000003,0.0014285216542977595
0.36787944117144233,0.1353352832366127,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.030000000000000006,0.2,286.8,286.96999999999997,287.0,7.899999999999999,0.00010452961672473872
0.36787944117144233,0.1353352832366127,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,6.660000000000001,3.484320557491289e-05
0.36787944117144233,0.1353352832366127,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.23,0.0
0.36787944117144233,0.1353352832366127,0.1353352832366127,1.0,735.7588823428847,0.2,0.33999999999999997,0.6,286.4,286.65999999999997,286.8,15.809999999999999,0.0011846689895470385
0.36787944117144233,0.1353352832366127,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.02,0.1,286.9,286.98,287.0,8.05,6.968641114982578e-05
0.36787944117144233,0.1353352832366127,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.619999999999999,0.0
0.36787944117144233,0.1353352832366127,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.2700000000000005,0.0
0.36787944117144233,0.1353352832366127,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.11,0.0
0.36787944117144233,0.04978706836786395,1.0,1.0,735.7588823428847,6.1,6.7700000000000005,7.6,279.6,280.42999999999995,281.0,4.42,0.0235724233983287
0.36787944117144233,0.04978706836786395,1.0,0.36787944117144233,735.7588823428847,5.7,6.12,6.5,280.6,281.13,282.2,18.810000000000002,0.021305483028720627
0.36787944117144233,0.04978706836786395,1.0,0.1353352832366127,735.7588823428847,1.6,2.1100000000000003,2.8,284.2,285.04999999999995,285.4,27.4,0.0073478200306449385
0.36787944117144233,0.04978706836786395,1.0,0.04978706836786395,735.7588823428847,0.0,0.17,0.4,286.6,286.83,287.0,11.24,0.0005923344947735192
0.36787944117144233,0.04978706836786395,1.0,0.018315638888734186,735.7588823428847,0.0,0.02,0.1,286.9,286.98,287.0,7.409999999999999,6.968641114982578e-05
0.36787944117144233,0.04978706836786395,2.718281828459045,1.0,735.7588823428847,6.5,7.540000000000001,8.9,279.6,280.61,281.1,0.64,0.026166926947770258
0.36787944117144233,0.04978706836786395,2.718281828459045,0.36787944117144233,735.7588823428847,6.3,7.06,8.6,279.7,280.71000000000004,282.0,4.369999999999999,0.024533481599888794
0.36787944117144233,0.04978706836786395,2.718281828459045,0.1353352832366127,735.7588823428847,5.8,5.99,6.5,280.8,281.09000000000003,281.2,18.35,0.020865264037898842
0.36787944117144233,0.04978706836786395,2.718281828459045,0.04978706836786395,735.7588823428847,1.8,2.31,2.9,284.1,284.78000000000003,285.2,28.060000000000002,0.008046257271238984
0.36787944117144233,0.04978706836786395,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.26,0.5,286.5,286.74,287.0,12.24,0.0009059233449477352
0.36787944117144233,0.04978706836786395,7.3890560989306495,1.0,735.7588823428847,7.7,9.529999999999998,12.1,277.9,279.66999999999996,280.6,0.01,0.032952973720608576
0.36787944117144233,0.04978706836786395,7.3890560989306495,0.36787944117144233,735.7588823428847,6.6,8.629999999999999,9.7,277.8,279.65,280.8,0.7100000000000001,0.029936173164978493
0.36787944117144233,0.04978706836786395,7.3890560989306495,0.1353352832366127,735.7588823428847,6.0,6.610000000000001,7.4,280.2,281.08000000000004,281.9,4.529999999999999,0.02297612012930585
0.36787944117144233,0.04978706836786395,7.3890560989306495,0.04978706836786395,735.7588823428847,5.7,6.1,6.5,280.7,281.25,282.1,19.14,0.021228467026274574
0.36787944117144233,0.04978706836786395,7.3890560989306495,0.018315638888734186,735.7588823428847,1.3,2.05,2.7,284.3,284.95,285.7,27.65,0.007142857142857143
0.36787944117144233,0.04978706836786395,0.36787944117144233,1.0,735.7588823428847,5.5,6.13,6.6,280.8,281.02000000000004,281.5,18.54,0.021347727668465957
0.36787944117144233,0.04978706836786395,0.36787944117144233,0.36787944117144233,735.7588823428847,1.6,2.1500000000000004,2.7,284.3,284.85,285.4,28.390000000000004,0.007491289198606273
0.36787944117144233,0.04978706836786395,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.24,0.4,286.6,286.78000000000003,287.0,11.690000000000001,0.0008361786635077694
0.36787944117144233,0.04978706836786395,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.030000000000000006,0.1,286.9,286.97,287.0,7.410000000000001,0.0001045296167247387
0.36787944117144233,0.04978706836786395,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,6.6,0.0
0.36787944117144233,0.04978706836786395,0.1353352832366127,1.0,735.7588823428847,1.9,2.3099999999999996,2.7,284.3,284.71000000000004,285.1,27.370000000000005,0.00804821963626228
0.36787944117144233,0.04978706836786395,0.1353352832366127,0.36787944117144233,735.7588823428847,0.1,0.22000000000000003,0.3,286.7,286.79,286.9,11.93,0.0007665238145012368
0.36787944117144233,0.04978706836786395,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.06999999999999999,0.3,286.7,286.93,287.0,7.769999999999999,0.00024390243902439022
