trans-eff,die-off,shedding,infectivity,A(contact),P_T(min),P_T(avg),P_T(max),N_T(min),N_T(avg),N_T(max),Recover_cnt(avg),P_T/(P_T+N_T)
0.04978706836786395,0.1353352832366127,2.718281828459045,1.0,735.7588823428847,2.0,2.0100000000000002,2.1,285.0,285.0,285.0,0.14,0.007003240305215847
0.04978706836786395,0.1353352832366127,2.718281828459045,0.36787944117144233,735.7588823428847,2.0,2.0,2.0,285.0,285.0,285.0,1.4200000000000002,0.006968641114982578
0.04978706836786395,0.1353352832366127,2.718281828459045,0.1353352832366127,735.7588823428847,1.3,1.5100000000000002,1.7,285.3,285.48999999999995,285.7,8.370000000000001,0.005261324041811849
0.04978706836786395,0.1353352832366127,2.718281828459045,0.04978706836786395,735.7588823428847,0.0,0.06999999999999999,0.4,286.6,286.93,287.0,5.779999999999999,0.00024390243902439022
0.04978706836786395,0.1353352832366127,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,2.75,3.484320557491289e-05
0.04978706836786395,0.1353352832366127,7.3890560989306495,1.0,735.7588823428847,2.0,2.24,2.8,284.7,284.87,285.0,0.0,0.007801887778203476
0.04978706836786395,0.1353352832366127,7.3890560989306495,0.36787944117144233,735.7588823428847,2.0,2.12,2.4,284.6,284.89,285.0,0.12,0.007386502212466465
0.04978706836786395,0.1353352832366127,7.3890560989306495,0.1353352832366127,735.7588823428847,2.0,2.0,2.0,285.0,285.0,285.0,1.56,0.006968641114982578
0.04978706836786395,0.1353352832366127,7.3890560989306495,0.04978706836786395,735.7588823428847,1.2,1.6099999999999999,1.8,285.2,285.39,285.8,8.34,0.005609756097560975
0.04978706836786395,0.1353352832366127,7.3890560989306495,0.018315638888734186,735.7588823428847,0.0,0.17,0.6,286.4,286.84000000000003,287.0,5.98,0.0005923138566600466
0.04978706836786395,0.1353352832366127,0.36787944117144233,1.0,735.7588823428847,1.4,1.5999999999999999,1.9,285.1,285.40000000000003,285.6,8.48,0.005574912891986061
0.04978706836786395,0.1353352832366127,0.36787944117144233,0.36787944117144233,735.7588823428847,0.0,0.15000000000000002,0.3,286.7,286.85,287.0,5.779999999999999,0.0005226480836236935
0.04978706836786395,0.1353352832366127,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.030000000000000006,0.1,286.9,286.97,287.0,3.0800000000000005,0.0001045296167247387
0.04978706836786395,0.1353352832366127,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.29,0.0
0.04978706836786395,0.1353352832366127,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.0900000000000003,0.0
0.04978706836786395,0.1353352832366127,0.1353352832366127,1.0,735.7588823428847,0.0,0.12,0.3,286.7,286.88,287.0,6.2,0.0004181184668989547
0.04978706836786395,0.1353352832366127,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,3.03,3.484320557491289e-05
0.04978706836786395,0.1353352832366127,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.23,0.0
0.04978706836786395,0.1353352832366127,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.09,0.0
0.04978706836786395,0.1353352832366127,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.05,0.0
0.04978706836786395,0.04978706836786395,1.0,1.0,735.7588823428847,2.0,2.0300000000000002,2.1,284.9,284.99,285.0,1.28,0.007072677862169885
0.04978706836786395,0.04978706836786395,1.0,0.36787944117144233,735.7588823428847,1.9,2.0,2.1,284.9,285.0,285.1,6.03,0.006968641114982578
0.04978706836786395,0.04978706836786395,1.0,0.1353352832366127,735.7588823428847,0.5,0.82,1.1,285.9,286.2,286.7,9.510000000000002,0.002856943766984879
0.04978706836786395,0.04978706836786395,1.0,0.04978706836786395,735.7588823428847,0.0,0.13,0.3,286.7,286.87,287.0,4.389999999999999,0.0004529616724738676
0.04978706836786395,0.04978706836786395,1.0,0.018315638888734186,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,2.59,3.484320557491289e-05
0.04978706836786395,0.04978706836786395,2.718281828459045,1.0,735.7588823428847,2.0,2.3099999999999996,2.8,284.5,284.95,286.0,0.24,0.008041495509294715
0.04978706836786395,0.04978706836786395,2.718281828459045,0.36787944117144233,735.7588823428847,2.0,2.07,2.3,284.9,285.07000000000005,286.0,1.1999999999999997,0.007209026955492093
0.04978706836786395,0.04978706836786395,2.718281828459045,0.1353352832366127,735.7588823428847,1.9,2.0,2.1,285.0,285.01,285.1,5.3100000000000005,0.0069683983136476085
0.04978706836786395,0.04978706836786395,2.718281828459045,0.04978706836786395,735.7588823428847,0.5,0.8799999999999999,1.2,285.8,286.12,286.5,9.489999999999998,0.003066202090592334
0.04978706836786395,0.04978706836786395,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.06000000000000001,0.2,286.8,286.93999999999994,287.0,4.26,0.00020905923344947743
0.04978706836786395,0.04978706836786395,7.3890560989306495,1.0,735.7588823428847,2.0,2.18,2.5,284.5,284.82,285.0,0.0,0.007595818815331011
0.04978706836786395,0.04978706836786395,7.3890560989306495,0.36787944117144233,735.7588823428847,2.0,2.19,2.5,284.5,284.85,285.0,0.12000000000000002,0.007629598662207357
0.04978706836786395,0.04978706836786395,7.3890560989306495,0.1353352832366127,735.7588823428847,2.0,2.0300000000000002,2.1,284.9,284.98,285.0,1.3599999999999999,0.007072924288352323
0.04978706836786395,0.04978706836786395,7.3890560989306495,0.04978706836786395,735.7588823428847,1.7,1.94,2.0,285.0,285.06,285.3,5.86,0.006759581881533101
0.04978706836786395,0.04978706836786395,7.3890560989306495,0.018315638888734186,735.7588823428847,0.4,0.77,1.0,286.0,286.23,286.6,10.07,0.002682926829268293
0.04978706836786395,0.04978706836786395,0.36787944117144233,1.0,735.7588823428847,1.8,1.94,2.0,285.0,285.06,285.2,5.680000000000001,0.006759581881533101
0.04978706836786395,0.04978706836786395,0.36787944117144233,0.36787944117144233,735.7588823428847,0.5,0.79,1.0,286.0,286.21,286.5,9.57,0.0027526132404181187
0.04978706836786395,0.04978706836786395,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.1,0.2,286.8,286.9,287.0,4.450000000000001,0.0003484320557491289
0.04978706836786395,0.04978706836786395,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,2.59,3.484320557491289e-05
0.04978706836786395,0.04978706836786395,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.2,0.0
0.04978706836786395,0.04978706836786395,0.1353352832366127,1.0,735.7588823428847,0.4,0.9099999999999999,1.5,285.5,286.09000000000003,286.6,10.020000000000001,0.003170731707317072
0.04978706836786395,0.04978706836786395,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.09,0.3,286.7,286.91,287.0,4.16,0.00031358885017421603
0.04978706836786395,0.04978706836786395,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.6399999999999997,0.0
0.04978706836786395,0.04978706836786395,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.18,0.0
0.04978706836786395,0.04978706836786395,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.05,0.0
0.04978706836786395,0.018315638888734186,1.0,1.0,735.7588823428847,2.0,2.12,2.4,284.8,284.96999999999997,285.0,1.26,0.007384443902608939
0.04978706836786395,0.018315638888734186,1.0,0.36787944117144233,735.7588823428847,2.0,2.0,2.0,285.0,285.0,285.0,4.8100000000000005,0.006968641114982578
0.04978706836786395,0.018315638888734186,1.0,0.1353352832366127,735.7588823428847,1.0,1.3199999999999998,1.6,285.4,285.68,286.0,10.91,0.004599303135888501
0.04978706836786395,0.018315638888734186,1.0,0.04978706836786395,735.7588823428847,0.0,0.18,0.5,286.5,286.82000000000005,287.0,5.44,0.000627177700348432
0.04978706836786395,0.018315638888734186,1.0,0.018315638888734186,735.7588823428847,0.0,0.02,0.1,286.9,286.98,287.0,2.9,6.968641114982578e-05
0.04978706836786395,0.018315638888734186,2.718281828459045,1.0,735.7588823428847,2.0,2.5,3.4,283.9,284.63,285.0,0.18,0.008706857520983527
0.04978706836786395,0.018315638888734186,2.718281828459045,0.36787944117144233,735.7588823428847,2.0,2.1700000000000004,2.5,284.8,284.94,285.0,1.34,0.007558078785134618
0.04978706836786395,0.018315638888734186,2.718281828459045,0.1353352832366127,735.7588823428847,2.0,2.0300000000000002,2.1,284.9,285.08000000000004,285.9,5.34,0.0070704607989969005
0.04978706836786395,0.018315638888734186,2.718281828459045,0.04978706836786395,735.7588823428847,0.9,1.2200000000000002,1.5,285.5,285.78,286.1,10.71,0.004250871080139373
0.04978706836786395,0.018315638888734186,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.17,0.5,286.5,286.83,287.0,5.529999999999999,0.0005923344947735192
0.04978706836786395,0.018315638888734186,7.3890560989306495,1.0,735.7588823428847,2.0,2.46,3.7,284.2,284.82,285.0,0.0,0.008563074352548038
0.04978706836786395,0.018315638888734186,7.3890560989306495,0.36787944117144233,735.7588823428847,2.0,2.3500000000000005,3.3,284.1,284.77,285.0,0.18,0.008184731122875455
0.04978706836786395,0.018315638888734186,7.3890560989306495,0.1353352832366127,735.7588823428847,2.0,2.0700000000000003,2.4,284.6,284.92999999999995,285.0,1.3299999999999996,0.0072125435540069715
0.04978706836786395,0.018315638888734186,7.3890560989306495,0.04978706836786395,735.7588823428847,2.0,2.0100000000000002,2.1,284.9,284.99,285.0,5.11,0.007003484320557492
0.04978706836786395,0.018315638888734186,7.3890560989306495,0.018315638888734186,735.7588823428847,0.9,1.28,1.5,285.5,285.8,286.2,10.429999999999998,0.004458687473874879
0.04978706836786395,0.018315638888734186,0.36787944117144233,1.0,735.7588823428847,2.0,2.0300000000000002,2.1,284.9,285.07000000000005,286.0,4.92,0.007070707070707071
0.04978706836786395,0.018315638888734186,0.36787944117144233,0.36787944117144233,735.7588823428847,1.1,1.29,1.6,285.4,285.71,285.9,10.39,0.004494773519163763
0.04978706836786395,0.018315638888734186,0.36787944117144233,0.1353352832366127,735.7588823428847,0.1,0.15000000000000002,0.3,286.7,286.85,286.9,5.2299999999999995,0.0005226480836236935
0.04978706836786395,0.018315638888734186,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.06000000000000001,0.2,286.8,286.93999999999994,287.0,2.79,0.00020905923344947743
0.04978706836786395,0.018315638888734186,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.2699999999999996,0.0
0.04978706836786395,0.018315638888734186,0.1353352832366127,1.0,735.7588823428847,1.0,1.22,1.4,285.6,285.82,286.2,10.440000000000001,0.004250278706800445
0.04978706836786395,0.018315638888734186,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.22000000000000003,0.3,286.7,286.78000000000003,287.0,5.539999999999999,0.0007665505226480836
0.04978706836786395,0.018315638888734186,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.04,0.1,286.9,286.96,287.0,2.7,0.00013937282229965157
0.04978706836786395,0.018315638888734186,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.32,0.0
0.04978706836786395,0.018315638888734186,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.06,0.0
0.018315638888734186,0.36787944117144233,1.0,1.0,735.7588823428847,1.3,1.54,1.7,285.3,285.53,286.1,4.9,0.005364545232870032
0.018315638888734186,0.36787944117144233,1.0,0.36787944117144233,735.7588823428847,0.0,0.030000000000000006,0.2,286.8,286.96999999999997,287.0,4.430000000000001,0.00010452961672473872
0.018315638888734186,0.36787944117144233,1.0,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.71,0.0
0.018315638888734186,0.36787944117144233,1.0,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.2000000000000006,0.0
0.018315638888734186,0.36787944117144233,1.0,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.06,0.0
0.018315638888734186,0.36787944117144233,2.718281828459045,1.0,735.7588823428847,2.0,2.0,2.0,285.0,285.0,285.0,0.23000000000000004,0.006968641114982578
0.018315638888734186,0.36787944117144233,2.718281828459045,0.36787944117144233,735.7588823428847,1.2,1.52,1.7,285.3,285.48,285.8,4.85,0.00529616724738676
0.018315638888734186,0.36787944117144233,2.718281828459045,0.1353352832366127,735.7588823428847,0.0,0.07,0.2,286.8,286.92999999999995,287.0,4.959999999999999,0.00024390243902439033
0.018315638888734186,0.36787944117144233,2.718281828459045,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.61,0.0
0.018315638888734186,0.36787944117144233,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.13,0.0
0.018315638888734186,0.36787944117144233,7.3890560989306495,1.0,735.7588823428847,2.0,2.03,2.1,284.9,284.99,285.0,0.0,0.0070726778621698835
0.018315638888734186,0.36787944117144233,7.3890560989306495,0.36787944117144233,735.7588823428847,2.0,2.0,2.0,285.0,285.0,285.0,0.22999999999999998,0.006968641114982578
0.018315638888734186,0.36787944117144233,7.3890560989306495,0.1353352832366127,735.7588823428847,1.3,1.6199999999999999,1.9,285.1,285.38,285.7,4.870000000000001,0.005644599303135888
0.018315638888734186,0.36787944117144233,7.3890560989306495,0.04978706836786395,735.7588823428847,0.0,0.05,0.1,286.9,286.95,287.0,5.3999999999999995,0.00017421602787456446
0.018315638888734186,0.36787944117144233,7.3890560989306495,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.48,0.0
0.018315638888734186,0.36787944117144233,0.36787944117144233,1.0,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,4.8100000000000005,3.484320557491289e-05
0.018315638888734186,0.36787944117144233,0.36787944117144233,0.36787944117144233,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.5799999999999996,0.0
0.018315638888734186,0.36787944117144233,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.2,0.0
0.018315638888734186,0.36787944117144233,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.1100000000000003,0.0
0.018315638888734186,0.36787944117144233,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.0100000000000002,0.0
0.018315638888734186,0.36787944117144233,0.1353352832366127,1.0,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.55,0.0
0.018315638888734186,0.36787944117144233,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.1700000000000004,0.0
0.018315638888734186,0.36787944117144233,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.08,0.0
0.018315638888734186,0.36787944117144233,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.04,0.0
0.018315638888734186,0.36787944117144233,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.0,0.0
0.018315638888734186,0.1353352832366127,1.0,1.0,735.7588823428847,2.0,2.0,2.0,285.0,285.0,285.0,1.54,0.006968641114982578
0.018315638888734186,0.1353352832366127,1.0,0.36787944117144233,735.7588823428847,1.4,1.5699999999999998,1.8,285.2,285.43000000000006,285.6,8.629999999999999,0.005470383275261322
0.018315638888734186,0.1353352832366127,1.0,0.1353352832366127,735.7588823428847,0.0,0.13,0.4,286.6,286.88,287.0,5.890000000000001,0.0004529458903870946
0.018315638888734186,0.1353352832366127,1.0,0.04978706836786395,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,2.92,3.484320557491289e-05
0.018315638888734186,0.1353352832366127,1.0,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.25,0.0
0.018315638888734186,0.1353352832366127,2.718281828459045,1.0,735.7588823428847,2.0,2.02,2.1,285.0,285.0,285.0,0.18,0.007037837084523727
0.018315638888734186,0.1353352832366127,2.718281828459045,0.36787944117144233,735.7588823428847,1.9,2.0,2.1,285.0,285.01,285.1,1.4700000000000002,0.0069683983136476085
0.018315638888734186,0.1353352832366127,2.718281828459045,0.1353352832366127,735.7588823428847,1.4,1.57,1.8,285.2,285.42999999999995,285.6,8.27,0.0054703832752613256
0.018315638888734186,0.1353352832366127,2.718281828459045,0.04978706836786395,735.7588823428847,0.0,0.14000000000000004,0.3,286.7,286.86,287.0,6.130000000000001,0.00048780487804878065
0.018315638888734186,0.1353352832366127,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,2.96,3.484320557491289e-05
0.018315638888734186,0.1353352832366127,7.3890560989306495,1.0,735.7588823428847,2.0,2.05,2.3,284.7,285.05,286.0,0.01,0.0071403692093347255
0.018315638888734186,0.1353352832366127,7.3890560989306495,0.36787944117144233,735.7588823428847,2.0,2.0100000000000002,2.1,284.9,285.09000000000003,286.0,0.12000000000000002,0.007001044932079415
0.018315638888734186,0.1353352832366127,7.3890560989306495,0.1353352832366127,735.7588823428847,2.0,2.0100000000000002,2.1,284.9,284.99,285.0,1.7,0.007003484320557492
0.018315638888734186,0.1353352832366127,7.3890560989306495,0.04978706836786395,735.7588823428847,1.5,1.59,1.9,285.1,285.47999999999996,286.2,8.85,0.005538718779391788
0.018315638888734186,0.1353352832366127,7.3890560989306495,0.018315638888734186,735.7588823428847,0.1,0.16,0.4,286.6,286.85,287.0,5.99,0.0005574718650918085
0.018315638888734186,0.1353352832366127,0.36787944117144233,1.0,735.7588823428847,1.4,1.5899999999999999,1.7,285.3,285.41,285.6,8.78,0.005540069686411149
0.018315638888734186,0.1353352832366127,0.36787944117144233,0.36787944117144233,735.7588823428847,0.0,0.17,0.5,286.5,286.83000000000004,287.0,5.83,0.0005923344947735191
0.018315638888734186,0.1353352832366127,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.81,0.0
0.018315638888734186,0.1353352832366127,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.3,0.0
0.018315638888734186,0.1353352832366127,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.06,0.0
0.018315638888734186,0.1353352832366127,0.1353352832366127,1.0,735.7588823428847,0.0,0.13,0.3,286.7,286.87,287.0,6.010000000000001,0.0004529616724738676
0.018315638888734186,0.1353352832366127,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.02,0.1,286.9,286.98,287.0,2.8300000000000005,6.968641114982578e-05
0.018315638888734186,0.1353352832366127,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.1799999999999997,0.0
0.018315638888734186,0.1353352832366127,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.1,0.0
0.018315638888734186,0.1353352832366127,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.07,0.0
0.018315638888734186,0.04978706836786395,1.0,1.0,735.7588823428847,2.0,2.02,2.1,284.9,284.98,285.0,1.2,0.007038327526132405
0.018315638888734186,0.04978706836786395,1.0,0.36787944117144233,735.7588823428847,1.9,1.97,2.0,285.0,285.03000000000003,285.1,5.73,0.006864111498257839
0.018315638888734186,0.04978706836786395,1.0,0.1353352832366127,735.7588823428847,0.7,0.93,1.2,285.8,286.07,286.3,10.09,0.003240418118466899
0.018315638888734186,0.04978706836786395,1.0,0.04978706836786395,735.7588823428847,0.0,0.09000000000000001,0.2,286.8,286.90999999999997,287.0,4.179999999999999,0.00031358885017421614
0.018315638888734186,0.04978706836786395,1.0,0.018315638888734186,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,2.7399999999999998,3.484320557491289e-05
0.018315638888734186,0.04978706836786395,2.718281828459045,1.0,735.7588823428847,2.0,2.1,2.5,284.7,284.96,285.0,0.18,0.007315543788754964
0.018315638888734186,0.04978706836786395,2.718281828459045,0.36787944117144233,735.7588823428847,2.0,2.0,2.0,285.0,285.0,285.0,1.15,0.006968641114982578
0.018315638888734186,0.04978706836786395,2.718281828459045,0.1353352832366127,735.7588823428847,1.7,1.94,2.0,285.0,285.06000000000006,285.3,5.86,0.0067595818815331
0.018315638888734186,0.04978706836786395,2.718281828459045,0.04978706836786395,735.7588823428847,0.7,0.9100000000000001,1.4,285.6,286.09,286.3,9.78,0.003170731707317074
0.018315638888734186,0.04978706836786395,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.1,0.3,286.7,286.9,287.0,4.159999999999999,0.0003484320557491289
0.018315638888734186,0.04978706836786395,7.3890560989306495,1.0,735.7588823428847,2.0,2.1000000000000005,2.6,285.0,285.1,286.0,0.0,0.007311977715877438
0.018315638888734186,0.04978706836786395,7.3890560989306495,0.36787944117144233,735.7588823428847,2.0,2.0800000000000005,2.2,284.9,284.98,285.0,0.09,0.007245871943147776
0.018315638888734186,0.04978706836786395,7.3890560989306495,0.1353352832366127,735.7588823428847,2.0,2.04,2.2,284.8,285.08000000000004,286.0,1.19,0.007105043187517413
0.018315638888734186,0.04978706836786395,7.3890560989306495,0.04978706836786395,735.7588823428847,1.8,1.94,2.0,285.0,285.06,285.2,5.73,0.006759581881533101
0.018315638888734186,0.04978706836786395,7.3890560989306495,0.018315638888734186,735.7588823428847,0.4,0.7899999999999999,1.1,285.9,286.21000000000004,286.6,10.02,0.002752613240418118
0.018315638888734186,0.04978706836786395,0.36787944117144233,1.0,735.7588823428847,1.9,1.97,2.0,285.0,285.03000000000003,285.1,5.9399999999999995,0.006864111498257839
0.018315638888734186,0.04978706836786395,0.36787944117144233,0.36787944117144233,735.7588823428847,0.5,0.8399999999999999,1.3,285.7,286.22,286.6,9.709999999999999,0.0029262175155019853
0.018315638888734186,0.04978706836786395,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.16,0.3,286.7,286.84000000000003,287.0,4.4,0.0005574912891986062
0.018315638888734186,0.04978706836786395,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,2.4899999999999998,3.484320557491289e-05
0.018315638888734186,0.04978706836786395,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.2,0.0
0.018315638888734186,0.04978706836786395,0.1353352832366127,1.0,735.7588823428847,0.6,0.97,1.3,285.7,286.03000000000003,286.4,10.190000000000001,0.00337979094076655
0.018315638888734186,0.04978706836786395,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.1,0.2,286.8,286.9,287.0,4.33,0.0003484320557491289
0.018315638888734186,0.04978706836786395,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.67,0.0
0.018315638888734186,0.04978706836786395,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,2.2,3.484320557491289e-05
0.018315638888734186,0.04978706836786395,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.06,0.0
0.018315638888734186,0.018315638888734186,1.0,1.0,735.7588823428847,2.0,2.0100000000000002,2.1,284.9,284.99,285.0,1.27,0.007003484320557492
0.018315638888734186,0.018315638888734186,1.0,0.36787944117144233,735.7588823428847,1.9,2.0,2.1,284.9,285.0,285.1,4.47,0.006968641114982578
0.018315638888734186,0.018315638888734186,1.0,0.1353352832366127,735.7588823428847,0.8,1.0699999999999998,1.4,285.6,285.93,286.2,10.75,0.003728222996515679
0.018315638888734186,0.018315638888734186,1.0,0.04978706836786395,735.7588823428847,0.1,0.22000000000000003,0.3,286.7,286.78000000000003,286.9,5.23,0.0007665505226480836
0.018315638888734186,0.018315638888734186,1.0,0.018315638888734186,735.7588823428847,0.0,0.04,0.3,286.7,286.96,287.0,3.0,0.00013937282229965157
0.018315638888734186,0.018315638888734186,2.718281828459045,1.0,735.7588823428847,2.0,2.12,2.5,284.6,284.95,285.0,0.12000000000000002,0.0073849583725223815
0.018315638888734186,0.018315638888734186,2.718281828459045,0.36787944117144233,735.7588823428847,2.0,2.02,2.1,284.9,284.99,285.0,1.22,0.0070380822967840845
0.018315638888734186,0.018315638888734186,2.718281828459045,0.1353352832366127,735.7588823428847,2.0,2.0100000000000002,2.1,284.9,284.99,285.0,4.87,0.007003484320557492
0.018315638888734186,0.018315638888734186,2.718281828459045,0.04978706836786395,735.7588823428847,1.0,1.3199999999999998,1.6,285.4,285.68000000000006,286.0,10.82,0.0045993031358885
0.018315638888734186,0.018315638888734186,2.718281828459045,0.018315638888734186,735.7588823428847,0.1,0.21000000000000002,0.3,286.7,286.79,286.9,5.21,0.0007317073170731708
0.018315638888734186,0.018315638888734186,7.3890560989306495,1.0,735.7588823428847,2.0,2.19,2.8,284.4,284.9,285.0,0.0,0.007628269880525272
0.018315638888734186,0.018315638888734186,7.3890560989306495,0.36787944117144233,735.7588823428847,2.0,2.1399999999999997,2.4,284.6,284.89,285.0,0.16999999999999998,0.007455666655053478
0.018315638888734186,0.018315638888734186,7.3890560989306495,0.1353352832366127,735.7588823428847,2.0,2.05,2.2,284.8,284.98,285.0,1.43,0.007142110580775528
0.018315638888734186,0.018315638888734186,7.3890560989306495,0.04978706836786395,735.7588823428847,1.9,2.0100000000000002,2.2,285.0,285.01,285.1,4.9399999999999995,0.007002996306877571
0.018315638888734186,0.018315638888734186,7.3890560989306495,0.018315638888734186,735.7588823428847,1.0,1.27,1.5,285.5,285.72999999999996,286.0,10.379999999999999,0.004425087108013938
0.018315638888734186,0.018315638888734186,0.36787944117144233,1.0,735.7588823428847,1.9,2.0,2.1,284.9,285.0,285.1,5.1,0.006968641114982578
0.018315638888734186,0.018315638888734186,0.36787944117144233,0.36787944117144233,735.7588823428847,0.9,1.23,1.6,285.4,285.81,286.3,9.99,0.004285117056856187
0.018315638888734186,0.018315638888734186,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.19,0.4,286.6,286.81000000000006,287.0,5.659999999999999,0.0006620209059233448
0.018315638888734186,0.018315638888734186,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.030000000000000006,0.1,286.9,286.97,287.0,2.85,0.0001045296167247387
0.018315638888734186,0.018315638888734186,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,2.35,3.484320557491289e-05
0.018315638888734186,0.018315638888734186,0.1353352832366127,1.0,735.7588823428847,0.8,1.23,1.5,285.5,285.77,286.2,10.36,0.004285714285714286
0.018315638888734186,0.018315638888734186,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.13,0.3,286.7,286.87,287.0,5.49,0.0004529616724738676
0.018315638888734186,0.018315638888734186,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.08,0.2,286.8,286.91999999999996,287.0,3.05,0.0002787456445993032
0.018315638888734186,0.018315638888734186,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,2.33,0.0
