trans-eff,die-off,shedding,infectivity,A(contact),P_T(min),P_T(avg),P_T(max),N_T(min),N_T(avg),N_T(max),Recover_cnt(avg),P_T/(P_T+N_T)
1.0,0.36787944117144233,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.0200000000000005,0.0
1.0,0.36787944117144233,0.1353352832366127,1.0,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.909999999999999,0.0
1.0,0.36787944117144233,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.3,0.0
1.0,0.36787944117144233,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.1,0.0
1.0,0.36787944117144233,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.05,0.0
1.0,0.36787944117144233,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.01,0.0
1.0,0.1353352832366127,1.0,1.0,735.7588823428847,3.9,4.86,5.7,282.1,282.75,283.1,4.540000000000001,0.01689788254928549
1.0,0.1353352832366127,1.0,0.36787944117144233,735.7588823428847,2.3,2.64,3.2,283.9,284.47999999999996,284.8,19.03,0.009194761772081362
1.0,0.1353352832366127,1.0,0.1353352832366127,735.7588823428847,0.0,0.08,0.2,286.8,286.91999999999996,287.0,8.95,0.0002787456445993032
1.0,0.1353352832366127,1.0,0.04978706836786395,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,5.25,3.484320557491289e-05
1.0,0.1353352832366127,1.0,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.459999999999999,0.0
1.0,0.1353352832366127,2.718281828459045,1.0,735.7588823428847,4.2,5.21,6.5,281.3,282.37000000000006,282.9,0.4600000000000001,0.01811669796230614
1.0,0.1353352832366127,2.718281828459045,0.36787944117144233,735.7588823428847,4.0,4.75,5.3,281.8,282.78000000000003,283.2,4.450000000000001,0.016520015302751014
1.0,0.1353352832366127,2.718281828459045,0.1353352832366127,735.7588823428847,1.8,2.5100000000000002,3.2,284.1,284.61,285.3,19.52,0.008741989412092506
1.0,0.1353352832366127,2.718281828459045,0.04978706836786395,735.7588823428847,0.0,0.09,0.2,286.8,286.90999999999997,287.0,9.260000000000002,0.0003135888501742161
1.0,0.1353352832366127,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.02,0.1,286.9,286.99,287.0,5.029999999999999,6.968398313647608e-05
1.0,0.1353352832366127,7.3890560989306495,1.0,735.7588823428847,4.2,6.459999999999999,8.3,280.9,282.01,283.6,0.0,0.022394009775713247
1.0,0.1353352832366127,7.3890560989306495,0.36787944117144233,735.7588823428847,4.3,5.500000000000001,6.7,280.5,282.28000000000003,282.9,0.36,0.019111821530335676
1.0,0.1353352832366127,7.3890560989306495,0.1353352832366127,735.7588823428847,4.1,4.6899999999999995,5.4,281.9,282.58,283.6,4.0200000000000005,0.01632610436175027
1.0,0.1353352832366127,7.3890560989306495,0.04978706836786395,735.7588823428847,1.9,2.58,3.2,284.0,284.48,285.1,18.98,0.008987668083327528
1.0,0.1353352832366127,7.3890560989306495,0.018315638888734186,735.7588823428847,0.1,0.19,0.4,286.6,286.81000000000006,286.9,9.41,0.0006620209059233448
1.0,0.1353352832366127,0.36787944117144233,1.0,735.7588823428847,1.9,2.7,3.4,283.9,284.52,285.3,18.8,0.009400459578023816
1.0,0.1353352832366127,0.36787944117144233,0.36787944117144233,735.7588823428847,0.0,0.12000000000000002,0.2,286.8,286.88,287.0,9.889999999999999,0.0004181184668989548
1.0,0.1353352832366127,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,5.1,0.0
1.0,0.1353352832366127,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.38,0.0
1.0,0.1353352832366127,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.119999999999999,0.0
1.0,0.1353352832366127,0.1353352832366127,1.0,735.7588823428847,0.0,0.1,0.3,286.7,286.9,287.0,9.73,0.0003484320557491289
1.0,0.1353352832366127,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,5.040000000000001,3.484320557491289e-05
1.0,0.1353352832366127,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.380000000000001,0.0
1.0,0.1353352832366127,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.12,0.0
1.0,0.1353352832366127,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.04,0.0
1.0,0.04978706836786395,1.0,1.0,735.7588823428847,4.0,5.7299999999999995,6.8,280.9,282.39000000000004,283.9,3.71,0.01988754685547688
1.0,0.04978706836786395,1.0,0.36787944117144233,735.7588823428847,3.4,3.8,4.2,282.8,283.35,284.2,14.34,0.013233501654187704
1.0,0.04978706836786395,1.0,0.1353352832366127,735.7588823428847,0.4,0.9299999999999999,1.3,285.7,286.08000000000004,286.6,16.200000000000003,0.003240305215846137
1.0,0.04978706836786395,1.0,0.04978706836786395,735.7588823428847,0.0,0.05,0.2,286.8,286.95,287.0,6.49,0.00017421602787456446
1.0,0.04978706836786395,1.0,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.83,0.0
1.0,0.04978706836786395,2.718281828459045,1.0,735.7588823428847,5.5,7.0200000000000005,8.3,280.3,281.55,283.7,0.47000000000000003,0.024326853103233185
1.0,0.04978706836786395,2.718281828459045,0.36787944117144233,735.7588823428847,4.2,5.180000000000001,7.0,281.6,282.57000000000005,282.9,3.3300000000000005,0.018001737619461337
1.0,0.04978706836786395,2.718281828459045,0.1353352832366127,735.7588823428847,3.6,4.05,4.4,282.8,283.19,284.4,14.670000000000002,0.014099707561620944
1.0,0.04978706836786395,2.718281828459045,0.04978706836786395,735.7588823428847,0.6,0.8400000000000001,1.3,285.7,286.18,286.4,16.04,0.0029266253222771936
1.0,0.04978706836786395,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.06999999999999999,0.2,286.8,286.93,287.0,6.869999999999999,0.00024390243902439022
1.0,0.04978706836786395,7.3890560989306495,1.0,735.7588823428847,7.2,9.169999999999998,11.0,278.5,280.39,281.6,0.0,0.03166873877607404
1.0,0.04978706836786395,7.3890560989306495,0.36787944117144233,735.7588823428847,4.9,6.68,8.6,280.9,281.98,283.6,0.35,0.02314141204184854
1.0,0.04978706836786395,7.3890560989306495,0.1353352832366127,735.7588823428847,4.8,5.58,6.7,281.5,282.40000000000003,283.0,3.54,0.019376345579554134
1.0,0.04978706836786395,7.3890560989306495,0.04978706836786395,735.7588823428847,3.5,4.1,4.5,282.6,283.27000000000004,284.1,15.11,0.01426732087552632
1.0,0.04978706836786395,7.3890560989306495,0.018315638888734186,735.7588823428847,0.4,0.95,1.7,285.4,286.13,286.6,16.75,0.0033091821095165112
1.0,0.04978706836786395,0.36787944117144233,1.0,735.7588823428847,3.7,4.049999999999999,5.3,282.4,283.31,284.2,14.900000000000002,0.014093819599109127
1.0,0.04978706836786395,0.36787944117144233,0.36787944117144233,735.7588823428847,0.4,0.9399999999999998,1.5,285.5,286.06000000000006,286.6,16.55,0.0032752613240418105
1.0,0.04978706836786395,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.05,0.1,286.9,286.95,287.0,7.1,0.00017421602787456446
1.0,0.04978706836786395,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.910000000000001,0.0
1.0,0.04978706836786395,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,4.3100000000000005,3.484320557491289e-05
1.0,0.04978706836786395,0.1353352832366127,1.0,735.7588823428847,0.3,0.8700000000000001,1.5,285.5,286.14,286.7,16.17,0.00303125326643671
1.0,0.04978706836786395,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.06000000000000001,0.2,286.8,286.93999999999994,287.0,6.859999999999999,0.00020905923344947743
1.0,0.04978706836786395,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.75,0.0
1.0,0.04978706836786395,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.2700000000000005,0.0
1.0,0.04978706836786395,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.14,0.0
1.0,0.018315638888734186,1.0,1.0,735.7588823428847,4.5,6.0600000000000005,7.6,281.4,282.13000000000005,282.9,3.4899999999999998,0.02102779416357264
1.0,0.018315638888734186,1.0,0.36787944117144233,735.7588823428847,4.0,4.4799999999999995,5.5,282.6,282.88,283.0,12.87,0.015590200445434296
1.0,0.018315638888734186,1.0,0.1353352832366127,735.7588823428847,0.7,1.4400000000000002,2.1,285.0,285.59,286.3,19.14,0.005016897188447202
1.0,0.018315638888734186,1.0,0.04978706836786395,735.7588823428847,0.0,0.16,0.5,286.6,286.85,287.0,7.800000000000002,0.0005574718650918085
1.0,0.018315638888734186,1.0,0.018315638888734186,735.7588823428847,0.0,0.01,0.1,287.0,287.0,287.0,5.27,3.484199156823804e-05
1.0,0.018315638888734186,2.718281828459045,1.0,735.7588823428847,6.0,7.26,8.7,280.9,281.78999999999996,282.7,0.51,0.025116761805915936
1.0,0.018315638888734186,2.718281828459045,0.36787944117144233,735.7588823428847,4.4,6.12,7.9,281.4,282.52,283.0,3.2,0.02120288248337029
1.0,0.018315638888734186,2.718281828459045,0.1353352832366127,735.7588823428847,3.8,4.55,5.1,282.6,283.0,283.4,13.169999999999998,0.01582333507216136
1.0,0.018315638888734186,2.718281828459045,0.04978706836786395,735.7588823428847,1.1,1.6599999999999997,2.1,284.9,285.39,286.0,19.79,0.005782964640306565
1.0,0.018315638888734186,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.16,0.4,286.7,286.87,287.0,8.41,0.0005574330209385778
1.0,0.018315638888734186,7.3890560989306495,1.0,735.7588823428847,6.7,11.129999999999999,16.5,276.7,279.96999999999997,282.3,0.0,0.03823428375128822
1.0,0.018315638888734186,7.3890560989306495,0.36787944117144233,735.7588823428847,5.5,7.0600000000000005,9.6,280.1,281.66999999999996,282.9,0.39,0.0244519100890105
1.0,0.018315638888734186,7.3890560989306495,0.1353352832366127,735.7588823428847,4.4,5.92,9.5,280.2,281.88,283.6,3.11,0.020569840166782486
1.0,0.018315638888734186,7.3890560989306495,0.04978706836786395,735.7588823428847,3.9,4.46,5.8,282.5,282.89,283.2,13.710000000000003,0.015521141465112234
1.0,0.018315638888734186,7.3890560989306495,0.018315638888734186,735.7588823428847,1.2,1.6199999999999999,2.1,285.0,285.4800000000001,285.8,19.18,0.005642633228840123
1.0,0.018315638888734186,0.36787944117144233,1.0,735.7588823428847,4.1,4.5,5.4,282.3,282.78000000000003,283.2,12.8,0.015664160401002505
1.0,0.018315638888734186,0.36787944117144233,0.36787944117144233,735.7588823428847,1.0,1.6099999999999999,2.0,285.0,285.42,286.0,18.860000000000003,0.005609169773194439
1.0,0.018315638888734186,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.19,0.3,286.7,286.81,287.0,8.46,0.000662020905923345
1.0,0.018315638888734186,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.02,0.1,286.9,286.98,287.0,5.119999999999999,6.968641114982578e-05
1.0,0.018315638888734186,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.4399999999999995,0.0
1.0,0.018315638888734186,0.1353352832366127,1.0,735.7588823428847,0.8,1.5599999999999998,1.9,285.2,285.49,286.2,19.41,0.005434593276432677
1.0,0.018315638888734186,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.14,0.3,286.7,286.86,287.0,8.76,0.00048780487804878054
1.0,0.018315638888734186,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,5.209999999999999,3.484320557491289e-05
1.0,0.018315638888734186,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,4.359999999999999,3.484320557491289e-05
1.0,0.018315638888734186,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.12,0.0
0.36787944117144233,0.36787944117144233,1.0,1.0,735.7588823428847,2.8,3.11,3.5,283.5,284.16999999999996,284.9,10.23,0.010825675299359511
0.36787944117144233,0.36787944117144233,1.0,0.36787944117144233,735.7588823428847,0.0,0.05,0.3,286.7,286.95,287.0,9.399999999999999,0.00017421602787456446
0.36787944117144233,0.36787944117144233,1.0,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,5.130000000000001,0.0
0.36787944117144233,0.36787944117144233,1.0,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.290000000000001,0.0
0.36787944117144233,0.36787944117144233,1.0,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.18,0.0
0.36787944117144233,0.36787944117144233,2.718281828459045,1.0,735.7588823428847,4.0,4.250000000000001,4.9,282.7,282.92,283.1,0.38999999999999996,0.014799596058084064
0.36787944117144233,0.36787944117144233,2.718281828459045,0.36787944117144233,735.7588823428847,2.5,3.09,3.4,283.6,283.93,284.5,10.55,0.010765800292662532
0.36787944117144233,0.36787944117144233,2.718281828459045,0.1353352832366127,735.7588823428847,0.0,0.09,0.2,286.8,286.90999999999997,287.0,9.92,0.0003135888501742161
0.36787944117144233,0.36787944117144233,2.718281828459045,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,5.0600000000000005,0.0
0.36787944117144233,0.36787944117144233,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.35,0.0
0.36787944117144233,0.36787944117144233,7.3890560989306495,1.0,735.7588823428847,4.0,4.3,5.4,282.6,283.02000000000004,283.9,0.01,0.014965891688709449
0.36787944117144233,0.36787944117144233,7.3890560989306495,0.36787944117144233,735.7588823428847,4.0,4.220000000000001,4.5,282.7,283.03000000000003,283.9,0.41000000000000003,0.014691035683202784
0.36787944117144233,0.36787944117144233,7.3890560989306495,0.1353352832366127,735.7588823428847,2.6,3.0100000000000002,3.6,283.5,284.03,284.5,10.73,0.010486343366778152
0.36787944117144233,0.36787944117144233,7.3890560989306495,0.04978706836786395,735.7588823428847,0.0,0.05,0.1,286.9,286.95,287.0,9.19,0.00017421602787456446
0.36787944117144233,0.36787944117144233,7.3890560989306495,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,5.51,0.0
0.36787944117144233,0.36787944117144233,0.36787944117144233,1.0,735.7588823428847,0.0,0.08,0.2,286.8,286.91999999999996,287.0,9.190000000000001,0.0002787456445993032
0.36787944117144233,0.36787944117144233,0.36787944117144233,0.36787944117144233,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.970000000000001,0.0
0.36787944117144233,0.36787944117144233,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.319999999999999,0.0
0.36787944117144233,0.36787944117144233,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.09,0.0
0.36787944117144233,0.36787944117144233,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.0200000000000005,0.0
0.36787944117144233,0.36787944117144233,0.1353352832366127,1.0,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.96,0.0
0.36787944117144233,0.36787944117144233,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.32,0.0
0.36787944117144233,0.36787944117144233,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.109999999999999,0.0
0.36787944117144233,0.36787944117144233,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.08,0.0
0.36787944117144233,0.36787944117144233,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.0200000000000005,0.0
0.36787944117144233,0.1353352832366127,1.0,1.0,735.7588823428847,4.0,4.29,4.8,282.4,282.8,283.0,3.3899999999999997,0.014943049218015255
0.36787944117144233,0.1353352832366127,1.0,0.36787944117144233,735.7588823428847,2.6,2.9300000000000006,3.3,283.7,284.12,284.5,17.57,0.010207280961504967
0.36787944117144233,0.1353352832366127,1.0,0.1353352832366127,735.7588823428847,0.0,0.17,0.4,286.6,286.83000000000004,287.0,10.81,0.0005923344947735191
0.36787944117144233,0.1353352832366127,1.0,0.04978706836786395,735.7588823428847,0.0,0.02,0.1,286.9,286.98,287.0,5.71,6.968641114982578e-05
0.36787944117144233,0.1353352832366127,1.0,0.018315638888734186,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,4.47,3.484320557491289e-05
0.36787944117144233,0.1353352832366127,2.718281828459045,1.0,735.7588823428847,4.0,4.5600000000000005,5.2,282.1,282.72999999999996,283.9,0.44000000000000006,0.01587246336454454
0.36787944117144233,0.1353352832366127,2.718281828459045,0.36787944117144233,735.7588823428847,4.0,4.319999999999999,4.7,282.4,283.02000000000004,284.0,3.85,0.015034453956984753
0.36787944117144233,0.1353352832366127,2.718281828459045,0.1353352832366127,735.7588823428847,2.3,2.9099999999999997,3.3,283.7,284.09000000000003,284.7,17.82,0.01013937282229965
0.36787944117144233,0.1353352832366127,2.718281828459045,0.04978706836786395,735.7588823428847,0.1,0.28,0.4,286.6,286.72,286.9,10.47,0.0009756097560975611
0.36787944117144233,0.1353352832366127,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,5.31,0.0
0.36787944117144233,0.1353352832366127,7.3890560989306495,1.0,735.7588823428847,4.3,5.55,6.8,281.0,282.02000000000004,282.9,0.0,0.01929964878116632
0.36787944117144233,0.1353352832366127,7.3890560989306495,0.36787944117144233,735.7588823428847,4.0,4.83,6.1,282.2,282.58000000000004,283.0,0.33,0.016805260777286803
0.36787944117144233,0.1353352832366127,7.3890560989306495,0.1353352832366127,735.7588823428847,4.0,4.33,4.9,282.5,282.84000000000003,283.0,3.3200000000000003,0.015078176689765643
0.36787944117144233,0.1353352832366127,7.3890560989306495,0.04978706836786395,735.7588823428847,2.4,2.78,3.3,283.7,284.25,284.6,18.050000000000004,0.00968539873880779
0.36787944117144233,0.1353352832366127,7.3890560989306495,0.018315638888734186,735.7588823428847,0.0,0.18,0.6,286.4,286.82000000000005,287.0,10.629999999999999,0.000627177700348432
0.36787944117144233,0.1353352832366127,0.36787944117144233,1.0,735.7588823428847,2.6,2.89,3.1,283.9,284.14,284.4,17.580000000000002,0.010068633940703064
0.36787944117144233,0.1353352832366127,0.36787944117144233,0.36787944117144233,735.7588823428847,0.1,0.21000000000000002,0.5,286.5,286.79,286.9,9.95,0.0007317073170731708
0.36787944117144233,0.1353352832366127,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,5.7,0.0
0.36787944117144233,0.1353352832366127,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.460000000000001,0.0
0.36787944117144233,0.1353352832366127,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.01,0.1,287.0,287.0,287.0,4.159999999999999,3.484199156823804e-05
0.36787944117144233,0.1353352832366127,0.1353352832366127,1.0,735.7588823428847,0.0,0.24,0.4,286.6,286.7799999999999,287.0,10.349999999999998,0.0008361786635077697
0.36787944117144233,0.1353352832366127,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,5.6,0.0
0.36787944117144233,0.1353352832366127,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.390000000000001,0.0
0.36787944117144233,0.1353352832366127,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.17,0.0
0.36787944117144233,0.1353352832366127,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.08,0.0
0.36787944117144233,0.04978706836786395,1.0,1.0,735.7588823428847,4.0,4.67,5.6,282.2,282.78000000000003,283.2,3.08,0.01624630370499217
0.36787944117144233,0.04978706836786395,1.0,0.36787944117144233,735.7588823428847,3.8,3.9599999999999995,4.3,282.7,283.3,284.0,12.76,0.013785420873076654
0.36787944117144233,0.04978706836786395,1.0,0.1353352832366127,735.7588823428847,0.9,1.43,2.2,284.8,285.68,286.1,18.03,0.004980669429835254
0.36787944117144233,0.04978706836786395,1.0,0.04978706836786395,735.7588823428847,0.0,0.09000000000000001,0.2,286.8,286.91,287.0,7.389999999999999,0.0003135888501742161
0.36787944117144233,0.04978706836786395,1.0,0.018315638888734186,735.7588823428847,0.0,0.01,0.1,286.9,286.99,287.0,4.95,3.484320557491289e-05
0.36787944117144233,0.04978706836786395,2.718281828459045,1.0,735.7588823428847,4.1,5.390000000000001,6.7,281.2,282.51,283.0,0.39,0.01872177839527614
0.36787944117144233,0.04978706836786395,2.718281828459045,0.36787944117144233,735.7588823428847,4.0,4.6499999999999995,5.1,282.8,282.91999999999996,283.0,2.7900000000000005,0.01616997600584206
0.36787944117144233,0.04978706836786395,2.718281828459045,0.1353352832366127,735.7588823428847,3.7,3.95,4.2,282.9,283.21,284.1,12.66,0.01375539768770024
0.36787944117144233,0.04978706836786395,2.718281828459045,0.04978706836786395,735.7588823428847,0.9,1.44,2.0,285.0,285.63000000000005,286.1,18.53,0.005016198139826522
0.36787944117144233,0.04978706836786395,2.718281828459045,0.018315638888734186,735.7588823428847,0.0,0.16,0.3,286.7,286.84000000000003,287.0,8.030000000000001,0.0005574912891986062
0.36787944117144233,0.04978706836786395,7.3890560989306495,1.0,735.7588823428847,4.2,6.029999999999999,9.7,281.4,282.46999999999997,283.8,0.0,0.020901213171577126
0.36787944117144233,0.04978706836786395,7.3890560989306495,0.36787944117144233,735.7588823428847,4.1,5.4399999999999995,7.0,281.0,282.11,283.0,0.39,0.01891844896539732
0.36787944117144233,0.04978706836786395,7.3890560989306495,0.1353352832366127,735.7588823428847,4.0,4.61,5.4,282.2,282.8,284.0,2.87,0.016039803764656763
0.36787944117144233,0.04978706836786395,7.3890560989306495,0.04978706836786395,735.7588823428847,3.7,4.12,4.6,282.8,283.1,284.0,12.49,0.014344404985725227
0.36787944117144233,0.04978706836786395,7.3890560989306495,0.018315638888734186,735.7588823428847,0.8,1.3599999999999999,1.8,285.2,285.69,286.3,18.130000000000003,0.004737850548684898
0.36787944117144233,0.04978706836786395,0.36787944117144233,1.0,735.7588823428847,3.7,4.04,4.8,282.5,283.11,284.0,12.69,0.014069301758662719
0.36787944117144233,0.04978706836786395,0.36787944117144233,0.36787944117144233,735.7588823428847,0.6,1.32,2.0,285.0,285.74,286.4,17.29,0.004598341810074549
0.36787944117144233,0.04978706836786395,0.36787944117144233,0.1353352832366127,735.7588823428847,0.0,0.1,0.3,286.7,286.91999999999996,287.0,7.55,0.00034840777646157067
0.36787944117144233,0.04978706836786395,0.36787944117144233,0.04978706836786395,735.7588823428847,0.0,0.04,0.2,286.8,286.96000000000004,287.0,5.18,0.00013937282229965154
0.36787944117144233,0.04978706836786395,0.36787944117144233,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.319999999999999,0.0
0.36787944117144233,0.04978706836786395,0.1353352832366127,1.0,735.7588823428847,1.0,1.6300000000000001,2.1,284.9,285.45,286.0,19.52,0.005677859830012541
0.36787944117144233,0.04978706836786395,0.1353352832366127,0.36787944117144233,735.7588823428847,0.0,0.12000000000000002,0.4,286.6,286.88,287.0,7.67,0.0004181184668989548
0.36787944117144233,0.04978706836786395,0.1353352832366127,0.1353352832366127,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.95,0.0
0.36787944117144233,0.04978706836786395,0.1353352832366127,0.04978706836786395,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.45,0.0
0.36787944117144233,0.04978706836786395,0.1353352832366127,0.018315638888734186,735.7588823428847,0.0,0.0,0.0,287.0,287.0,287.0,4.090000000000001,0.0
